id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
58,[경제쏙쏙] '숏폼'에 빠진 MZ…쇼핑도 1분 만에 끝,https://n.news.naver.com/mnews/article/422/0000689873?sid=101,http://www.yonhapnewstv.co.kr/MYH20241030014900641/?input=1825m,연합뉴스TV,2024.10.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F422%2F2024%2F10%2F30%2F689873.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:07:46,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241026to20241101,a:all&start=1&service_area=1&office_category=2"
59,"가을야구 잔치 한국시리즈 끝났지만, 배당금&보너스 잔치 남았다 外",,https://www.ytn.co.kr/_ln/0107_202410291606580979,YTN,2024.10.29.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F052%2F2024%2F10%2F29%2F2106390.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:07:46,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241026to20241101,a:all&start=1&service_area=1&office_category=2"
60,[와글와글 플러스] '65세 이상 가입 불가'에 인권위 판단은?,https://n.news.naver.com/mnews/article/214/0001383010?sid=102,https://imnews.imbc.com/replay/2024/nwtoday/article/6650779_36523.html,MBC,2024.10.29.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F214%2F2024%2F10%2F29%2F1383010.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:07:46,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241026to20241101,a:all&start=1&service_area=1&office_category=2"
61,"[스타트 브리핑] ""얼음 구해요"" 마약 은어 채팅방 버젓이 운영 중",https://n.news.naver.com/mnews/article/052/0002106096?sid=102,https://www.ytn.co.kr/_ln/0103_202410290705314310,YTN,2024.10.29.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F052%2F2024%2F10%2F29%2F2106096.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:07:46,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241026to20241101,a:all&start=1&service_area=1&office_category=2"
62,[신간] 임춘애부터 안세영까지…'한국에서 선수하는 여자들의 이야기',https://n.news.naver.com/mnews/article/001/0015047872?sid=103,https://www.yna.co.kr/view/AKR20241114162800005?input=1195m,연합뉴스,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2024%2F11%2F15%2F15047872.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:07:55,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241109to20241115,a:all&start=1&service_area=1&office_category=2"
63,[기자수첩]'노키즈존' 차단 당한 아이들…차별을 배운다,https://n.news.naver.com/mnews/article/003/0012915562?sid=110,https://www.newsis.com/view/NISX20241120_0002965856,뉴시스,2024.11.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2024%2F11%2F20%2F12915562.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 23:08:00,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241116to20241122,a:all&start=1&service_area=1&office_category=2"
64,국가 소멸 막으려면 사람 귀한 줄 알아야…신간 '천만국가',https://n.news.naver.com/mnews/article/001/0015065098?sid=103,https://www.yna.co.kr/view/AKR20241125067300005?input=1195m,연합뉴스,2024.11.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2024%2F11%2F25%2F15065098.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:08:05,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241123to20241129,a:all&start=1&service_area=1&office_category=2"
65,미국판 노키즈존?…30세 미만 입장금지 식당 등장에 시끌,https://n.news.naver.com/mnews/article/001/0015114063?sid=104,https://www.yna.co.kr/view/AKR20241218117700009?input=1195m,연합뉴스,2024.12.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2024%2F12%2F18%2F15114063.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:08:30,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241214to20241220,a:all&start=1&service_area=1&office_category=2"
66,"""시끄러운 10·20은 들어오지마""…미국판 '노키즈존' 등장에 시끌",https://n.news.naver.com/mnews/article/374/0000416428?sid=104,https://biz.sbs.co.kr/article_hub/20000207941?division=NAVER,SBS Biz,2024.12.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F374%2F2024%2F12%2F18%2F416428.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:08:30,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241214to20241220,a:all&start=1&service_area=1&office_category=2"
67,"""30세 미만 들어오지마""…미국판 '노키즈존' 등장",https://n.news.naver.com/mnews/article/215/0001192192?sid=104,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202412180435&t=NN,한국경제TV,2024.12.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F215%2F2024%2F12%2F18%2F1192192.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:08:30,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241214to20241220,a:all&start=1&service_area=1&office_category=2"
